name,surname,gender,region,allegiance
Konstantin,Vogt,male,1,Greyjoy
Tobias,Thiele,male,2,Baratheon
Jonathan,Otto,male,3,Bolton
Franziska,Frey,female,10,Frey
Fabienne,Tyrell,female,7,Tyrell
Tobias,Bolton,male,9,Bolton
Artur,Heinrich,male,3,Greyjoy
Elias,Ullrich,male,2,Lannister
Joel,Schumacher,male,1,Tyrell
Jolina,Frey,female,5,Frey
Bianca,Orlowski,female,1,Tyrell
Till,Braun,male,1,Tyrell
Ella,Franke,female,1,Stark
Clara,Schneider,female,1,Greyjoy
Noah,Tyrell,male,10,Tyrell
Josephine,Targaryen,female,10,Targaryen
Elena,Herrmann,female,2,Lannister
Clara,Keller,female,3,Tyrell
Vincent,Ullrich,male,1,Lannister
Miriam,Bolton,female,10,Bolton
Leonie,Engel,female,3,Targaryen
Levi,Tyrell,male,8,Tyrell
Emil,Baumann,male,1,Stark
Luna,Neumann,female,1,Lannister
Aaron,Nebert,male,3,Lannister
Lilly,Schumacher,female,3,Frey
Lisa,Tyrell,female,9,Tyrell
Mats,Lehmann,male,2,Baratheon
Isabell,Christ,female,3,Bolton
Paula,Berger,female,3,Lannister
Fabian,Krause,male,1,Tyrell
Ingo,Müller,male,3,Frey
Moritz,Groß,male,1,Greyjoy
Alexander,Meyer,male,2,Bolton
Selina,Roth,female,1,Baratheon
Mattis,Christ,male,1,Lannister
Lotta,Martell,female,6,Martell
Lennox,Hahn,male,2,Stark
Emelie,Meyer,female,2,Martell
Finn,Engel,male,3,Lannister
Jonathan,Ingerfurth,male,3,Greyjoy
Rafael,Simon,male,2,Lannister
Lilly,Schuster,female,2,Tyrell
Paula,Lehmann,female,1,Martell
Justus,Ziegler,male,2,Martell
Lena,Wolf,female,1,Stark
Mattis,Schulze,male,2,Lannister
Levin,Orlowski,male,1,Baratheon
Nico,Tyrell,male,10,Tyrell
Melissa,Schmitz,female,2,Stark
Ella,Richter,female,3,Frey
Katharina,Arnold,female,3,Bolton
Leo,Groß,male,3,Martell
Isabell,Roth,female,2,Lannister
Mats,Vogt,male,3,Stark
Moritz,Wagner,male,2,Frey
Jonas,Martell,male,8,Martell
Annabell,Peters,female,1,Martell
Paula,Seidel,female,2,Stark
Clara,Teichmann,female,1,Lannister
Lennard,Lannister,male,10,Lannister
Katharina,Greyjoy,female,4,Greyjoy
Maria,Lange,female,1,Greyjoy
Daniel,Ludwig,male,2,Baratheon
Jule,Fischer,female,1,Tyrell
Jannik,Greyjoy,male,10,Tyrell
Helene,Baratheon,female,7,Baratheon
Antonia,Frey,female,7,Frey
Artur,Tyrell,male,7,Tyrell
Lina,Werner,female,1,Martell
Ulrike,Fischer,female,1,Martell
Luisa,Böhm,female,2,Stark
Magdalena,Martell,female,6,Martell
Zoey,Ebert,female,3,Tyrell
Bennet,Hahn,male,1,Tyrell
Marlon,Beck,male,2,Greyjoy
Malte,Rams,male,3,Targaryen
Ole,Krüger,male,1,Tyrell
Benjamin,Orlowski,male,3,Frey
Johannes,Krüger,male,2,Bolton
Celina,Orlowski,female,3,Martell
Robert,Haas,male,3,Tyrell
Zoe,Sauer,female,1,Lannister
Valentina,Engel,female,2,Martell
Xenia,Lang,female,2,Stark
Zoey,Targaryen,female,10,Targaryen
Elias,Kraus,male,3,Lannister
Jule,Tyrell,female,9,Tyrell
Zoey,Haas,female,2,Stark
Martin,Becker,male,1,Stark
Johanna,Schmidt,female,3,Lannister
Wolfgang,Ullrich,male,1,Martell
Lea,Ebert,female,2,Tyrell
Stella,Heinrich,female,2,Lannister
Simon,Berger,male,2,Stark
Maila,Schwarz,female,2,Martell
Eva,Sommer,female,2,Lannister
Nick,Lange,male,1,Arryn
Nils,Krause,male,2,Tyrell
Emelie,Schäfer,female,1,Martell
Zoey,Berger,female,3,Lannister
Samira,Greyjoy,female,10,Greyjoy
Benjamin,Ebert,male,1,Baratheon
Maximilian,Maier,male,1,Baratheon
Gunter,Busch,male,1,Tyrell
Malte,Heinrich,male,1,Tyrell
Phil,Huber,male,2,Lannister
Sofia,Köhler,female,1,Targaryen
Mika,Friedrichs,male,1,Targaryen
Maila,Martin,female,1,Martell
Chiara,Frank,female,3,Greyjoy
Finn,Frank,male,3,Lannister
Jakob,Otto,male,3,Greyjoy
Linus,Schuster,male,1,Lannister
Bastian,Tyrell,male,10,Tyrell
Annabell,Winter,female,1,Tyrell
Jamie,Köhler,male,3,Baratheon
Justus,Lannister,male,9,Lannister
Bennet,Ullrich,male,2,Lannister
Mathilda,Kühn,female,1,Stark
Ella,Baratheon,female,5,Arryn
Phil,Schreiber,male,3,Tyrell
Leo,Rams,male,3,Tyrell
Lian,Bolton,male,9,Bolton
Jan,Martell,male,5,Martell
Oskar,Walter,male,3,Greyjoy
Florian,Conrad,male,2,Martell
Victoria,Lannister,female,8,Lannister
Rafael,Tyrell,male,8,Tyrell
Zoe,Richter,female,1,Greyjoy
Xenia,Werner,female,1,Bolton
Isabell,Vogel,female,3,Targaryen
Benedikt,Wolf,male,3,Arryn
Maxim,Ziegler,male,2,Arryn
Luca,Kraus,male,2,Stark
Charlotte,Lannister,female,10,Baratheon
Josephine,Schultz,female,3,Baratheon
Felix,Martell,male,7,Martell
Carla,Sommer,female,2,Lannister
Yasha,Baumann,male,1,Tyrell
Jule,Braun,female,2,Lannister
Emelie,Lang,female,2,Targaryen
David,Tyrell,male,8,Tyrell
Xaver,Beck,male,1,Tyrell
Robin,Ilsner,male,1,Baratheon
Theresa,Baumann,female,2,Tyrell
Zoey,Lehmann,female,3,Stark
Jonathan,Albrecht,male,1,Lannister
Franziska,Krause,female,2,Frey
Ronja,Targaryen,female,9,Targaryen
Johanna,Möller,female,1,Lannister
Max,Schulte,male,2,Lannister
Ann-Julie,Orlowski,female,3,Targaryen
Mira,Schmidt,female,3,Tyrell
Niklas,Ludwig,male,3,Lannister
Laura,Kühn,female,1,Greyjoy
Antonia,Schulte,female,2,Tyrell
Paul,Lange,male,2,Greyjoy
Toni,Heinrich,male,3,Martell
Elisa,Tyrell,female,8,Tyrell
Aylin,Schulze,female,2,Tyrell
Nele,Ludwig,female,1,Martell
Paula,Schwarz,female,1,Tyrell
Bruno,Arryn,male,10,Arryn
Fabian,Christ,male,1,Martell
Benedikt,Wagner,male,2,Tyrell
Henry,Krämer,male,1,Lannister
Sebastian,Schmitt,male,1,Bolton
Anna,Pfeiffer,female,1,Lannister
Olivia,Möller,female,2,Baratheon
Mathilda,Targaryen,female,10,Targaryen
Charlotte,Baumann,female,2,Lannister
Sebastian,Becker,male,3,Baratheon
Anni,Vogt,female,1,Bolton
Paula,Klein,female,2,Tyrell
Emilia,Frey,female,8,Frey
Ulrike,Frey,female,5,Frey
Till,Walter,male,3,Tyrell
Joel,Orlowski,male,1,Targaryen
Carla,Ziegler,female,2,Martell
Julie,Schumacher,female,2,Frey
Julius,Schultz,male,2,Baratheon
Carla,Koch,female,1,Lannister
Victoria,Ingerfurth,female,3,Martell
Anna,Stein,female,1,Targaryen
Isabell,Otto,female,1,Frey
Jana,Schubert,female,2,Tyrell
Mattis,Zimmermann,male,3,Baratheon
Sebastian,Zimmermann,male,1,Martell
Maximilian,Albrecht,male,2,Arryn
Lara,Busch,female,1,Frey
Zoe,Lannister,female,9,Lannister
Josephine,Weiß,female,3,Tyrell
Fabian,Krause,male,2,Tyrell
Lian,Lehmann,male,2,Lannister
Karl,Ullrich,male,2,Lannister
Clara,Ludwig,female,2,Martell
Erik,Lannister,male,10,Lannister
Ingo,Schwarz,male,2,Baratheon
Valentina,Lannister,female,7,Lannister
Niklas,Lannister,male,9,Lannister
Florian,Schneider,male,1,Bolton
Julie,Orlowski,female,1,Targaryen
Justus,Hahn,male,1,Lannister
Selina,Heinrich,female,2,Greyjoy
Niklas,Ebert,male,2,Lannister
Benjamin,Horn,male,2,Lannister
Mara,Braun,female,3,Lannister
Melissa,Seidel,female,1,Greyjoy
Paul,Nebert,male,1,Lannister
Jana,Bergmann,female,1,Lannister
Ida,Schuster,female,3,Arryn
Laura,Friedrichs,female,2,Martell
Frieda,Stark,female,6,Stark
Jona,Groß,male,3,Tyrell
Nick,Horn,male,2,Lannister
Robert,Beck,male,3,Martell
Paulina,Möller,female,2,Lannister
Lennard,Targaryen,male,10,Targaryen
Sofia,Schulte,female,1,Tyrell
Robin,Roth,male,1,Baratheon
Leni,Groß,female,1,Greyjoy
Jasmin,Lannister,female,10,Lannister
Liam,Schmitz,male,2,Lannister
Eva,Frey,female,4,Frey
Matteo,Koch,male,3,Bolton
Isabella,Schreiber,female,2,Martell
Emelie,Ziegler,female,3,Lannister
Aylin,Lorenz,female,1,Targaryen
Jayden,Sommer,male,1,Frey
Melissa,Martell,female,8,Martell
Mattis,Neumann,male,1,Martell
Julian,Ebert,male,1,Baratheon
Mara,Otto,female,2,Bolton
Valentin,Stark,male,9,Stark
Alexander,Schröder,male,2,Martell
Jannis,Baumann,male,3,Martell
Jan,Lorenz,male,3,Baratheon
Ben,Frey,male,9,Frey
Nora,Bauer,female,3,Martell
Theresa,Schröder,female,1,Lannister
Alina,Tyrell,female,7,Tyrell
Moritz,Lannister,male,10,Lannister
Mika,Stark,male,8,Stark
Mira,Thoma,female,3,Lannister
Phil,Thiele,male,1,Frey
Alina,Martell,female,10,Martell
Helena,Baratheon,female,9,Baratheon
Leonie,Frank,female,2,Bolton
Jana,Stark,female,9,Stark
Justus,Frank,male,1,Greyjoy
Selina,Koch,female,2,Lannister
Selina,Schreiber,female,1,Stark
Mats,Lannister,male,10,Lannister
Milan,Simon,male,3,Stark
Christian,Roth,male,3,Lannister
Aylin,Tyrell,female,7,Tyrell
Lian,Tyrell,male,10,Tyrell
Tim,Hartmann,male,2,Stark
Lilly,Lannister,female,4,Lannister
Finn,Krämer,male,3,Baratheon
Anna,Schulte,female,1,Frey
Emelie,Lannister,female,8,Lannister
Elina,Pfeiffer,female,1,Lannister
Elena,Maier,female,1,Martell
Miriam,Günther,female,2,Baratheon
Xaver,Winkler,male,1,Martell
Karl,Martell,male,8,Martell
Xenia,Arryn,female,7,Arryn
Elias,Schmitz,male,1,Arryn
Fiona,Bergmann,female,3,Bolton
Sam,Schuster,male,1,Baratheon
Milena,Frank,female,1,Lannister
Johannes,Meyer,male,3,Frey
Karl,Schuster,male,1,Martell
Jason,Ingerfurth,male,3,Targaryen
Aaron,Kraus,male,1,Tyrell
Alexander,Zimmermann,male,3,Tyrell
Vincent,Brandt,male,3,Greyjoy
Paula,Ullrich,female,2,Martell
Max,Pohl,male,3,Tyrell
Alexander,Günther,male,3,Baratheon
Leonard,Wagner,male,1,Frey
Xenia,Teichmann,female,3,Targaryen
Annabell,Schuster,female,2,Martell
Emily,Brandt,female,1,Lannister
Annabell,Müller,female,2,Martell
Lotta,Tyrell,female,8,Arryn
Celina,Fischer,female,2,Lannister
Jamie,Thoma,male,1,Baratheon
Mara,Lehmann,female,1,Lannister
Theo,Peters,male,2,Tyrell
Elisa,Scholz,female,3,Lannister
Maria,Groß,female,1,Stark
Katharina,Teichmann,female,3,Lannister
Gunter,Martell,male,6,Martell
Zoey,Weber,female,3,Stark
Paul,Weber,male,1,Stark
Theresa,Busch,female,3,Frey
Elisa,Richter,female,1,Lannister
Mira,Neumann,female,1,Stark
Finn,Koch,male,1,Baratheon
Konstantin,Möller,male,1,Targaryen
Marlene,Franke,female,1,Stark
Oskar,Schreiber,male,3,Lannister
Lenny,Hahn,male,2,Baratheon
Simon,Köhler,male,1,Frey
Nora,Wagner,female,1,Lannister
Mina,Heinrich,female,1,Martell
Jakob,Ingerfurth,male,3,Targaryen
Mathilda,Meyer,female,3,Lannister
Lara,Horn,female,3,Martell
Oliver,Heinrich,male,3,Lannister
Antonia,Tyrell,female,9,Tyrell
Anton,Schulze,male,1,Tyrell
Lina,Lannister,female,6,Lannister
Greta,Frey,female,5,Frey
Alexander,Schmitz,male,3,Martell
Tom,Nebert,male,1,Stark
Jana,Greyjoy,female,4,Greyjoy
Clara,Hoffmann,female,1,Bolton
Clara,Meyer,female,2,Baratheon
Dominic,Schmitt,male,2,Martell
Ulrich,Pfeiffer,male,2,Arryn
Theo,Frey,male,4,Frey
Julian,Lannister,male,8,Lannister
Johannes,Brandt,male,1,Arryn
Florian,Müller,male,3,Greyjoy
Thomas,Lannister,male,6,Targaryen
Ida,Walter,female,2,Frey
Martin,Herrmann,male,1,Martell
Felix,Winter,male,3,Greyjoy
Maja,Albrecht,female,1,Frey
Elisa,Walter,female,3,Frey
Jakob,Baumann,male,2,Martell
Greta,Martell,female,6,Martell
Lucy,Kühn,female,3,Greyjoy
Julian,Hahn,male,3,Tyrell
Isabell,Meyer,female,3,Lannister
Romy,Wolf,female,1,Tyrell
Carlotta,Schröder,female,2,Frey
Lara,Wagner,female,1,Lannister
John,Franke,male,3,Tyrell
Julius,Ebert,male,3,Martell
Sebastian,Baratheon,male,7,Baratheon
Ben,Krämer,male,1,Tyrell
Milena,Baratheon,female,6,Baratheon
Leonie,Vogel,female,1,Stark
Helena,Lannister,female,9,Greyjoy
Johann,Targaryen,male,10,Greyjoy
Dominic,Roth,male,1,Martell
Theresa,König,female,3,Tyrell
Gabriel,Arnold,male,1,Baratheon
Philipp,Krüger,male,3,Greyjoy
Robin,Lange,male,1,Baratheon
Till,Fischer,male,3,Stark
Paul,Winkler,male,2,Lannister
Ulrike,Hoffmann,female,1,Lannister
Karl,Vogt,male,1,Lannister
Jakob,Voigt,male,1,Tyrell
Bianca,Huber,female,2,Tyrell
Paulina,Lorenz,female,2,Lannister
David,Braun,male,1,Tyrell
Jannis,Baratheon,male,8,Baratheon
Martha,Kühn,female,3,Martell
David,Vogt,male,1,Tyrell
Marlene,Tyrell,female,5,Tyrell
Linus,Haas,male,2,Targaryen
Maila,Kühn,female,3,Targaryen
Chiara,Schmitt,female,1,Martell
Doreen,Lannister,female,9,Lannister
Wolfgang,Martell,male,7,Martell
Michael,Wolf,male,1,Tyrell
Emily,Krämer,female,2,Baratheon
Paulina,Ilsner,female,3,Lannister
Till,Conrad,male,3,Martell
Greta,Bauer,female,2,Martell
Joshua,Christ,male,2,Lannister
Oskar,Schumacher,male,3,Targaryen
Bennet,Becker,male,2,Martell
Chiara,Huber,female,3,Baratheon
Erik,Heinrich,male,1,Frey
Aaron,Schulte,male,3,Lannister
Levi,Baratheon,male,5,Baratheon
Fabienne,Jäger,female,1,Lannister
Frieda,Schulte,female,3,Bolton
Xaver,Thoma,male,2,Baratheon
John,Maier,male,1,Martell
Anton,Martin,male,2,Martell
Finn,Schmitt,male,1,Frey
Noah,Beck,male,1,Lannister
Lukas,Stein,male,2,Martell
Marlene,Beck,female,1,Martell
Jonathan,Möller,male,1,Arryn
Paula,Werner,female,3,Tyrell
Lukas,Frank,male,1,Lannister
Isabell,Wolf,female,3,Tyrell
Leon,Weber,male,3,Tyrell
Konstantin,Kuhn,male,1,Frey
Elina,Martell,female,7,Martell
Ulrike,Schwarz,female,1,Lannister
Anton,Stark,male,9,Stark
Jason,Conrad,male,1,Tyrell
Jule,Fischer,female,3,Lannister
Niklas,Thiele,male,1,Lannister
Jona,Frey,male,4,Frey
Liam,Günther,male,3,Bolton
Carla,Albrecht,female,3,Tyrell
Anton,Busch,male,2,Baratheon
Colin,Winter,male,3,Frey
Leo,Keller,male,2,Lannister
Erik,Vogel,male,2,Baratheon
Maxim,Braun,male,1,Arryn
Dieter,Ludwig,male,1,Frey
Lotta,Krämer,female,2,Tyrell
Noel,Christ,male,1,Tyrell
Jayden,Schröder,male,3,Tyrell
Isabella,Greyjoy,female,8,Greyjoy
Vanessa,Voigt,female,3,Lannister
Xaver,Horn,male,1,Baratheon
Jasmin,Ludwig,female,3,Martell
Luis,Weber,male,3,Lannister
Michael,Meyer,male,1,Targaryen
Lilly,Ilsner,female,1,Baratheon
Dominic,Horn,male,3,Tyrell
Marlene,Heinrich,female,2,Frey
Elisa,Thiele,female,1,Martell
Emelie,Haas,female,2,Frey
Jonas,Arnold,male,2,Tyrell
Selina,Kühn,female,2,Lannister
Melina,Jäger,female,1,Stark
Jan,Albrecht,male,2,Greyjoy
Lennox,Martell,male,5,Martell
Magdalena,Jung,female,2,Lannister
Gabriel,Tyrell,male,8,Tyrell
Elisa,Köhler,female,2,Tyrell
Simon,Pfeiffer,male,3,Lannister
Jonathan,Stark,male,8,Stark
Yvonne,Schreiber,female,1,Lannister
Ronja,Lange,female,1,Tyrell
Jannis,Schmitz,male,1,Bolton
Emma,Roth,female,1,Bolton
Thomas,Teichmann,male,1,Bolton
Jayden,Sauer,male,1,Tyrell
Karl,Lange,male,2,Martell
Thomas,Thoma,male,1,Targaryen
Ulrike,Roth,female,3,Tyrell
Lenny,Sauer,male,2,Martell
Frieda,Winkler,female,1,Lannister
Lukas,Klein,male,3,Tyrell
Maria,Greyjoy,female,7,Greyjoy
Aylin,Weber,female,3,Martell
Bennet,Lorenz,male,3,Baratheon
Carlotta,Targaryen,female,9,Targaryen
David,Ingerfurth,male,1,Martell
Katharina,Schmitz,female,3,Greyjoy
Theresa,Stark,female,10,Stark
Niklas,Lannister,male,9,Lannister
Isabella,Sommer,female,1,Lannister
Paul,Kühn,male,2,Martell
Katharina,Weber,female,2,Frey
Victoria,Teichmann,female,2,Baratheon
John,Thoma,male,1,Lannister
Yvonne,Schreiber,female,3,Baratheon
Sophie,Tyrell,female,9,Tyrell
Anton,Schäfer,male,2,Frey
Tobias,Zimmermann,male,1,Frey
Helena,Stark,female,9,Stark
Fiona,Bolton,female,4,Bolton
Maxim,Pfeiffer,male,2,Lannister
Aaron,Albrecht,male,3,Lannister
Yasha,Kaiser,male,1,Lannister
Fiona,Brandt,female,1,Frey
Wolfgang,Groß,male,3,Targaryen
Lian,Otto,male,1,Baratheon
Mira,Koch,female,3,Baratheon
Nico,Krüger,male,1,Targaryen
Linus,Pohl,male,1,Tyrell
Theo,Kuhn,male,2,Tyrell
Pia,Tyrell,female,10,Tyrell
Jolina,Wagner,female,2,Martell
Rafael,Lange,male,3,Lannister
Gabriel,Frey,male,9,Frey
Theresa,Voigt,female,3,Greyjoy
Zoey,Möller,female,1,Stark
Mara,Krämer,female,1,Tyrell
Olivia,Ziegler,female,2,Stark
Mathilda,Zimmermann,female,3,Lannister
Wenke,Stark,female,5,Stark
Yvonne,Peters,female,3,Lannister
Milan,Stark,male,8,Stark
Leo,Kuhn,male,3,Bolton
Benjamin,Martell,male,7,Martell
Marlon,Tyrell,male,9,Tyrell
Anton,Lehmann,male,1,Tyrell
Helena,Groß,female,3,Tyrell
Luna,Arryn,female,5,Arryn
Xenia,Zimmermann,female,2,Tyrell
Jule,Thiele,female,3,Greyjoy
Jannik,Peters,male,1,Stark
Anna,Conrad,female,3,Lannister
Vincent,Martell,male,5,Baratheon
Johanna,Jäger,female,3,Lannister
Lennox,Schneider,male,3,Bolton
Annika,Bolton,female,5,Bolton
Wenke,Greyjoy,female,9,Greyjoy
Mathilda,Baumann,female,2,Tyrell
Lukas,Kaiser,male,1,Lannister
Tom,Busch,male,3,Martell
Michael,Frey,male,6,Baratheon
Jolina,Greyjoy,female,6,Greyjoy
Maja,Lannister,female,8,Lannister
Maja,Schuster,female,2,Stark
Luisa,Baratheon,female,6,Baratheon
Helena,Baratheon,female,10,Baratheon
Helene,Pfeiffer,female,2,Frey
Liam,Ullrich,male,1,Stark
Marie,Martin,female,3,Martell
Joshua,Engel,male,1,Baratheon
Theresa,Teichmann,female,1,Stark
Julia,Schmidt,female,3,Tyrell
Rafael,Ziegler,male,3,Greyjoy
Nico,Braun,male,3,Stark
Laura,Baumann,female,2,Stark
Linda,Arryn,female,6,Arryn
Sophie,Hartmann,female,2,Stark
Emil,Maier,male,1,Martell
Julie,Walter,female,3,Lannister
Marie,Frank,female,1,Baratheon
Levi,Kuhn,male,3,Tyrell
Leon,Braun,male,1,Lannister
Vincent,Peters,male,1,Tyrell
Mara,Herrmann,female,2,Lannister
Dieter,Böhm,male,3,Martell
Lara,Schmidt,female,1,Stark
Malte,Krause,male,1,Martell
Joel,Krämer,male,2,Frey
Sophie,Schultz,female,3,Tyrell
Levi,Conrad,male,3,Tyrell
Nora,Richter,female,1,Stark
Elisabeth,Engel,female,1,Tyrell
Ida,Baratheon,female,6,Baratheon
Finn,Simon,male,2,Martell
Amelie,Weber,female,2,Lannister
Marie,Neumann,female,2,Greyjoy
Selina,Schulte,female,1,Frey
Mathilda,Thoma,female,3,Tyrell
Christian,Kuhn,male,3,Stark
Leon,Kuhn,male,1,Bolton
Malte,Fuchs,male,1,Arryn
Mara,Winter,female,3,Tyrell
Aylin,Beck,female,1,Tyrell
Melina,Tyrell,female,8,Tyrell
Leonie,Richter,female,3,Greyjoy
Elina,Döring,female,1,Lannister
Maria,Schreiber,female,1,Stark
Leonard,Berger,male,1,Martell
John,König,male,3,Frey
Wolfgang,Tyrell,male,9,Tyrell
Mats,Döring,male,1,Baratheon
Elina,Busch,female,2,Baratheon
Xenia,Kuhn,female,1,Tyrell
Toni,Frey,male,9,Frey
Paul,Friedrichs,male,2,Lannister
Christian,Pohl,male,3,Martell
Till,Pohl,male,2,Baratheon
Aaron,Teichmann,male,3,Lannister
Ben,Weiß,male,1,Lannister
Artur,Kühn,male,1,Frey
Robin,Kaiser,male,1,Stark
Lennox,Winter,male,2,Greyjoy
Isabell,Braun,female,3,Frey
Carlotta,Lange,female,3,Lannister
Mattis,Martin,male,2,Baratheon
Damian,Stein,male,3,Baratheon
Nora,Schwarz,female,3,Tyrell
Tom,Lange,male,3,Martell
Fiona,Schultz,female,1,Lannister
Michael,Kraus,male,3,Stark
Ida,Werner,female,3,Lannister
Valentin,Jung,male,1,Bolton
Johannes,Köhler,male,2,Lannister
Oskar,Weber,male,1,Lannister
Nils,Koch,male,1,Greyjoy
Ida,Christ,female,3,Martell
Leo,Tyrell,male,9,Tyrell
Elina,Bergmann,female,1,Greyjoy
Elisa,Schwarz,female,3,Frey
Jayden,Stark,male,5,Stark
Leonard,Vogt,male,1,Greyjoy
Bennet,Kühn,male,1,Martell
Theresa,Winkler,female,2,Baratheon
Victoria,Groß,female,3,Tyrell
Lenny,Groß,male,1,Frey
Ole,Thoma,male,1,Lannister
Maria,Sauer,female,2,Greyjoy
Maximilian,Lange,male,1,Tyrell
Ulrich,Lannister,male,8,Lannister
Paulina,Kühn,female,2,Tyrell
Elisabeth,Ludwig,female,3,Tyrell
Melissa,Nebert,female,1,Lannister
Emil,Günther,male,1,Bolton
Laura,Schulze,female,3,Greyjoy
Julie,Schreiber,female,1,Baratheon
Nico,Günther,male,1,Martell
Luis,Stein,male,2,Martell
Luisa,Brandt,female,1,Tyrell
Mia,Martell,female,7,Martell
Leo,Arryn,male,4,Arryn
Nico,Schubert,male,1,Lannister
Jana,Winkler,female,1,Martell
Erik,Horn,male,2,Frey
Samira,Neumann,female,2,Tyrell
Jona,Stark,male,9,Stark
Florian,Otto,male,2,Lannister
Lukas,Bolton,male,4,Bolton
Lara,Stark,female,10,Stark
Levin,Werner,male,2,Bolton
Phil,Lannister,male,6,Lannister
Mila,Lehmann,female,1,Lannister
Mattis,Kühn,male,2,Targaryen
Julia,Peters,female,1,Lannister
Benedikt,Greyjoy,male,4,Greyjoy
Joshua,Lange,male,3,Baratheon
Josephine,Vogel,female,3,Tyrell
Ben,Meyer,male,3,Frey
Fiona,Richter,female,3,Frey
Eva,Baratheon,female,9,Baratheon
Jana,Orlowski,female,3,Lannister
Leonie,Tyrell,female,8,Tyrell
Carla,Lehmann,female,3,Martell
Luise,Peters,female,2,Frey
Daniel,Busch,male,1,Tyrell
Bastian,Seidel,male,3,Greyjoy
Jannis,Albrecht,male,3,Martell
Mathilda,Greyjoy,female,10,Greyjoy
Valentin,Krüger,male,3,Targaryen
Alina,Möller,female,3,Lannister
Sina,Weiß,female,1,Tyrell
Jonas,Weiß,male,1,Lannister
Miriam,Stark,female,6,Stark
Fiona,Bolton,female,4,Bolton
Carlotta,Jäger,female,3,Lannister
Julian,Lange,male,1,Targaryen
Valentina,Hoffmann,female,1,Tyrell
Aaron,Bolton,male,6,Stark
Maria,Lannister,female,6,Lannister
Maja,Kühn,female,1,Bolton
Greta,Lannister,female,9,Lannister
Bastian,Schumacher,male,1,Baratheon
Niklas,Ingerfurth,male,1,Martell
Martin,Dietrich,male,3,Frey
Max,Martin,male,3,Martell
Tom,Frank,male,1,Lannister
Vincent,Thoma,male,1,Martell
Pia,Schmitt,female,2,Tyrell
Valentin,Weiß,male,1,Baratheon
Mira,Schubert,female,2,Tyrell
Milan,Bolton,male,10,Martell
Maxim,Lehmann,male,1,Tyrell
Matteo,Neumann,male,3,Bolton
Jan,Weiß,male,1,Lannister
Elisabeth,Kühn,female,3,Martell
Emil,Thiele,male,1,Stark
Nils,Lannister,male,9,Lannister
Konstantin,Beck,male,3,Frey
Justus,Sommer,male,1,Frey
Johanna,Schumacher,female,2,Targaryen
Ole,Huber,male,3,Tyrell
Carlotta,Schulze,female,1,Tyrell
Adrian,Ilsner,male,1,Baratheon
Toni,Winter,male,2,Tyrell
Katharina,Lannister,female,10,Lannister
Paulina,Ebert,female,3,Lannister
Jannis,Vogt,male,2,Martell
Isabella,Schneider,female,3,Targaryen
Christian,Kuhn,male,1,Arryn
Paul,Lannister,male,10,Lannister
Pauline,Schulze,female,3,Tyrell
Michael,Martell,male,9,Martell
Levin,Martell,male,6,Martell
Nils,Ilsner,male,1,Greyjoy
Lenny,Graf,male,1,Stark
Fabienne,Maier,female,2,Frey
Oliver,Schuster,male,2,Lannister
Sarah,Kraus,female,3,Greyjoy
Martha,Günther,female,1,Bolton
Lena,Orlowski,female,1,Martell
Maila,Martell,female,5,Martell
Helene,Bolton,female,8,Bolton
Toni,Hartmann,male,1,Tyrell
Marie,Ludwig,female,1,Lannister
Nils,Peters,male,2,Stark
Artur,Graf,male,2,Martell
Noah,Lang,male,3,Stark
Carla,Simon,female,1,Bolton
Emilia,Vogel,female,2,Frey
Johanna,Martin,female,2,Lannister
Marie,Thiele,female,3,Stark
Martha,Neumann,female,3,Stark
Linus,Krämer,male,1,Lannister
Max,Martell,male,9,Martell
Hannah,Martell,female,5,Martell
Mina,Krämer,female,3,Tyrell
Marlon,Lannister,male,10,Lannister
Pauline,Lannister,female,10,Lannister
Sam,Rams,male,1,Martell
Maila,Winter,female,1,Greyjoy
Christian,Krause,male,1,Stark
Ulrich,Neumann,male,3,Frey
Sebastian,Koch,male,2,Martell
Johann,Braun,male,3,Frey
Nico,Frey,male,4,Frey
Luna,Lannister,female,8,Lannister
Erik,Pohl,male,1,Lannister
Anton,Zimmermann,male,3,Greyjoy
Malte,Frey,male,9,Tyrell
Johannes,Baratheon,male,6,Baratheon
Mia,Martell,female,10,Martell
Alina,Braun,female,2,Stark
Anni,Baratheon,female,6,Baratheon
David,Fuchs,male,2,Martell
Fiona,Vogt,female,1,Tyrell
Mila,Schröder,female,2,Lannister
Lisa,Otto,female,1,Baratheon
Annika,Bolton,female,8,Bolton
Levin,Teichmann,male,1,Baratheon
Jakob,Berger,male,2,Martell
Magdalena,Stein,female,2,Martell
Anni,Conrad,female,2,Tyrell
Elena,Voigt,female,1,Lannister
Ben,Bergmann,male,2,Lannister
Lucy,Busch,female,3,Stark
Florian,Jung,male,2,Baratheon
Maria,Beck,female,1,Tyrell
Colin,Lannister,male,10,Frey
Nils,Roth,male,3,Tyrell
Frieda,Seidel,female,1,Lannister
Justus,Bergmann,male,2,Baratheon
Emilia,Martell,female,7,Martell
Annabell,Teichmann,female,2,Baratheon
Katharina,Tyrell,female,7,Tyrell
Milan,Lannister,male,4,Lannister
Martha,Lange,female,2,Baratheon
Henry,Schultz,male,2,Martell
Mia,Voigt,female,1,Stark
Luise,Richter,female,2,Lannister
Johanna,Schmidt,female,2,Lannister
