name,surname,gender,region,allegiance
Amelie,Lannister,female,9,Lannister
Bastian,Lannister,male,9,Lannister
Alina,Baratheon,female,4,Baratheon
Ida,Otto,female,2,Frey
Bennet,Krause,male,1,Tyrell
Laura,Arnold,female,3,Martell
Nina,Richter,female,3,Lannister
Carla,Arryn,female,7,Arryn
Mika,Jäger,male,3,Lannister
Magdalena,Bolton,female,6,Bolton
Felix,Schmitt,male,3,Martell
Simon,Schreiber,male,2,Bolton
Eva,Targaryen,female,9,Targaryen
Jana,Lannister,female,10,Lannister
Fabienne,Peters,female,3,Targaryen
Jasmin,Müller,female,2,Greyjoy
Frieda,Bolton,female,10,Bolton
Mara,Kaiser,female,2,Lannister
Xaver,Engel,male,3,Targaryen
Niklas,Sauer,male,3,Greyjoy
Paula,Weiß,female,3,Lannister
Amelie,Groß,female,3,Bolton
Ben,Herrmann,male,3,Frey
Phil,Hahn,male,1,Baratheon
Nora,Peters,female,2,Baratheon
Yvonne,Rams,female,2,Bolton
Joshua,Peters,male,1,Bolton
Artur,Tyrell,male,8,Tyrell
Milan,Weber,male,2,Stark
Greta,Keller,female,3,Stark
Alexander,Weiß,male,2,Tyrell
Noel,Lannister,male,8,Lannister
Nora,Ziegler,female,1,Baratheon
Helene,Baratheon,female,5,Baratheon
Mika,Schäfer,male,2,Frey
Elisa,Brandt,female,3,Lannister
Chiara,Baumann,female,1,Greyjoy
Sam,Huber,male,3,Martell
Isabella,Stark,female,8,Stark
Sophie,Martell,female,6,Martell
Annika,Kaiser,female,3,Stark
Marlon,Baumann,male,1,Frey
Hannes,Schmidt,male,1,Tyrell
Leonard,Bolton,male,5,Bolton
Nele,Schmitz,female,2,Baratheon
Adrian,Schultz,male,1,Arryn
Linda,Winter,female,1,Martell
Jule,Frank,female,2,Martell
Toni,Baumann,male,2,Greyjoy
Melissa,Schreiber,female,1,Tyrell
Katharina,Tyrell,female,7,Tyrell
Robin,Lehmann,male,3,Martell
Zoe,Martell,female,10,Martell
Ingo,Sauer,male,2,Stark
Hannes,König,male,2,Baratheon
Noah,Winkler,male,3,Frey
Emilia,Köhler,female,2,Greyjoy
Leon,Schumacher,male,3,Baratheon
Jannis,Herrmann,male,3,Baratheon
Leni,Frey,female,10,Frey
Linda,Dietrich,female,2,Martell
Wolfgang,Pfeiffer,male,1,Baratheon
Maja,Ullrich,female,2,Martell
Annabell,Martell,female,5,Martell
Ben,Schneider,male,3,Bolton
Zoe,Stark,female,4,Stark
Vincent,Lannister,male,10,Lannister
Emma,Huber,female,3,Lannister
Isabella,Greyjoy,female,8,Greyjoy
Emelie,Schumacher,female,3,Martell
Carlotta,Döring,female,1,Lannister
Noel,Winter,male,2,Frey
Valentina,Schuster,female,1,Lannister
Lina,Köhler,female,3,Frey
Noel,Fischer,male,1,Frey
Jona,Schröder,male,3,Arryn
Clara,Orlowski,female,2,Baratheon
Marlon,Kühn,male,3,Stark
Isabell,Schultz,female,1,Lannister
Aaron,Fuchs,male,1,Frey
Lena,Becker,female,1,Stark
Anni,Schröder,female,1,Martell
Anni,Hartmann,female,1,Lannister
Theo,Beck,male,2,Targaryen
Leo,Ludwig,male,3,Lannister
Celina,Schubert,female,1,Targaryen
Sofia,Hartmann,female,1,Stark
Nele,Horn,female,1,Martell
Xaver,Lehmann,male,2,Martell
Aylin,Lannister,female,8,Lannister
Julie,Möller,female,1,Stark
Frieda,Roth,female,2,Martell
Matteo,Stein,male,2,Baratheon
Marlene,Lorenz,female,2,Targaryen
Amelie,Frey,female,10,Frey
Leo,Hahn,male,1,Lannister
Julie,Voigt,female,1,Bolton
Ingo,Lehmann,male,1,Martell
Jana,Bolton,female,9,Bolton
Zoey,Frank,female,2,Frey
Matteo,Martell,male,9,Martell
Kilian,Otto,male,2,Baratheon
Paul,Vogel,male,1,Tyrell
Carlotta,Wolf,female,1,Frey
Jayden,Braun,male,1,Martell
Pauline,Richter,female,3,Bolton
Lina,Ullrich,female,2,Martell
Bruno,Möller,male,2,Arryn
Ulrich,Fuchs,male,3,Tyrell
Mira,Tyrell,female,10,Tyrell
Nele,Schmidt,female,1,Arryn
Lina,Stark,female,9,Stark
Xaver,Müller,male,3,Greyjoy
David,Frank,male,1,Arryn
Nils,Schubert,male,3,Frey
Alexander,Tyrell,male,8,Tyrell
Merle,Haas,female,1,Martell
Victoria,Huber,female,1,Martell
Hannes,Ingerfurth,male,3,Targaryen
Lenny,Pfeiffer,male,1,Bolton
Christian,Pfeiffer,male,3,Tyrell
Annika,Jäger,female,3,Lannister
Annabell,Christ,female,1,Lannister
Julian,Rams,male,3,Lannister
Paul,Martell,male,4,Martell
Johann,Keller,male,2,Targaryen
Charlotte,Roth,female,1,Targaryen
Ulrich,Tyrell,male,6,Tyrell
Robert,Weiß,male,3,Tyrell
Theresa,Tyrell,female,9,Tyrell
Sam,Kuhn,male,1,Tyrell
Nina,Günther,female,3,Baratheon
Xaver,Schultz,male,3,Lannister
Ingo,Döring,male,1,Stark
Helena,Seidel,female,2,Stark
Ulrich,Stark,male,4,Stark
Chiara,Krämer,female,2,Stark
Theresa,Krämer,female,1,Lannister
Thomas,Lannister,male,10,Stark
Jannis,Lannister,male,10,Lannister
Ulrich,Martell,male,9,Lannister
Erik,Tyrell,male,10,Tyrell
Paula,Stark,female,5,Stark
Franziska,Frank,female,2,Lannister
Leila,Berger,female,1,Tyrell
Xenia,Winkler,female,1,Frey
Yasha,Krämer,male,2,Frey
Laura,Peters,female,1,Lannister
Christian,Ludwig,male,2,Martell
Carlotta,Thoma,female,1,Arryn
Damian,Günther,male,2,Stark
Miriam,Schmitt,female,1,Targaryen
David,Krause,male,1,Bolton
Emma,Lehmann,female,1,Greyjoy
Wolfgang,Schmitt,male,3,Tyrell
Sophie,Brandt,female,1,Greyjoy
Miriam,Jung,female,2,Lannister
Phil,Frey,male,4,Frey
Ida,Horn,female,1,Frey
Noel,Conrad,male,1,Tyrell
Lukas,Vogt,male,1,Lannister
Sofia,Zimmermann,female,3,Bolton
Elias,Frey,male,7,Frey
Noah,Döring,male,3,Arryn
Samira,Tyrell,female,8,Tyrell
Vincent,Baumann,male,3,Martell
Celina,Roth,female,1,Tyrell
Maila,Böhm,female,1,Stark
Johann,Greyjoy,male,8,Greyjoy
Sarah,Martell,female,7,Martell
Lisa,Stark,female,6,Stark
Isabell,Ludwig,female,2,Martell
Selina,Bolton,female,5,Bolton
Timo,Conrad,male,2,Greyjoy
Alina,Braun,female,3,Lannister
Valentina,Lannister,female,7,Lannister
Sophie,Koch,female,2,Tyrell
Fabienne,Richter,female,1,Lannister
Toni,Meyer,male,3,Martell
Robert,Tyrell,male,8,Tyrell
Wolfgang,Greyjoy,male,5,Greyjoy
Jona,Frey,male,7,Greyjoy
Leon,Engel,male,1,Tyrell
Sina,Schröder,female,2,Martell
Celina,Schäfer,female,2,Lannister
Theresa,Sauer,female,3,Lannister
Marlene,Ludwig,female,2,Baratheon
Valentin,Wagner,male,2,Targaryen
Paulina,Möller,female,1,Tyrell
Lotta,Ullrich,female,1,Greyjoy
Felix,Richter,male,1,Lannister
Elisa,Hartmann,female,2,Lannister
Lotta,Stark,female,6,Stark
Adrian,Orlowski,male,2,Lannister
Zoey,Arryn,female,4,Arryn
Luisa,Franke,female,2,Greyjoy
Sofia,Herrmann,female,3,Targaryen
Mia,Lannister,female,8,Lannister
Alina,Lannister,female,10,Lannister
Laura,Martell,female,6,Martell
Nina,Ebert,female,2,Stark
Mara,Weiß,female,2,Stark
Luisa,Becker,female,3,Lannister
Ingo,Stark,male,6,Stark
John,Werner,male,1,Bolton
Martha,Schubert,female,3,Frey
Timo,Conrad,male,2,Lannister
Joshua,Krause,male,3,Lannister
Johann,Kuhn,male,2,Stark
Ann-Julie,Bergmann,female,3,Martell
Leni,Herrmann,female,2,Greyjoy
Leon,Stark,male,10,Stark
Leonie,Greyjoy,female,8,Greyjoy
Lennox,Baratheon,male,10,Baratheon
Bianca,Müller,female,2,Baratheon
Paula,Hahn,female,3,Targaryen
Ella,Tyrell,female,4,Tyrell
Chiara,Frey,female,8,Baratheon
Florian,Seidel,male,1,Bolton
Ella,Peters,female,1,Baratheon
Ulrich,Kühn,male,1,Tyrell
Yasha,Tyrell,male,8,Tyrell
Emelie,Jäger,female,2,Martell
Malte,Busch,male,2,Martell
Joel,Lannister,male,9,Lannister
Theresa,Christ,female,3,Baratheon
Colin,Lange,male,3,Lannister
Fabian,Baratheon,male,7,Baratheon
Victoria,Tyrell,female,8,Greyjoy
Elisabeth,Fischer,female,2,Lannister
Leo,Greyjoy,male,9,Stark
John,Winter,male,2,Targaryen
Charlotte,Lannister,female,10,Lannister
Melina,Frey,female,7,Frey
Nora,Targaryen,female,9,Targaryen
Theo,Stark,male,4,Stark
Miriam,Meyer,female,1,Greyjoy
Pauline,Heinrich,female,2,Lannister
Johanna,Martin,female,2,Frey
Phil,Baratheon,male,6,Baratheon
John,Greyjoy,male,4,Baratheon
Jona,Kaiser,male,2,Bolton
Franziska,Böhm,female,3,Stark
Alexander,Werner,male,1,Lannister
Milena,Martell,female,10,Martell
Joel,Schmidt,male,3,Martell
Magdalena,Stark,female,8,Stark
Elisa,Martell,female,10,Martell
Henry,Martell,male,4,Martell
Jana,Schröder,female,1,Bolton
Mika,Martell,male,10,Martell
Nele,Bergmann,female,2,Lannister
Simon,Günther,male,1,Baratheon
Annabell,Schwarz,female,3,Tyrell
Selina,Winter,female,2,Martell
Martha,Klein,female,2,Lannister
Moritz,Klein,male,1,Martell
Damian,Zimmermann,male,2,Bolton
Victoria,Ludwig,female,1,Arryn
Charlotte,Richter,female,2,Martell
Nils,Huber,male,3,Stark
Till,Baratheon,male,9,Baratheon
Jule,Scholz,female,2,Martell
Maximilian,Schulze,male,2,Martell
Matteo,Lannister,male,9,Lannister
Martin,Huber,male,2,Greyjoy
Ingo,Stark,male,7,Stark
Niklas,Berger,male,2,Bolton
Pia,Martell,female,7,Martell
Konstantin,Thiele,male,1,Martell
Tim,Tyrell,male,7,Tyrell
Julian,Horn,male,1,Lannister
Vanessa,Ziegler,female,2,Martell
Stella,Stark,female,8,Stark
Lenny,Keller,male,1,Stark
Jannis,Hahn,male,2,Tyrell
Liam,Richter,male,1,Targaryen
Julius,Vogel,male,1,Lannister
Jona,Berger,male,1,Stark
Jannis,Lang,male,3,Lannister
Emilia,Baratheon,female,7,Baratheon
Kilian,Becker,male,3,Lannister
Milena,Möller,female,3,Greyjoy
Lennard,Wolf,male,3,Lannister
Johannes,Orlowski,male,2,Lannister
Lena,Klein,female,3,Greyjoy
Aaron,Martin,male,1,Tyrell
Lena,Ludwig,female,1,Greyjoy
Artur,Pfeiffer,male,1,Martell
Konstantin,Werner,male,1,Greyjoy
Selina,Meyer,female,1,Stark
Greta,Keller,female,3,Tyrell
Nora,Roth,female,3,Baratheon
Greta,Voigt,female,3,Lannister
Simon,Schneider,male,2,Tyrell
Valentina,Tyrell,female,6,Tyrell
Benjamin,Lange,male,2,Frey
Max,Frey,male,4,Tyrell
Emil,Tyrell,male,8,Tyrell
Leonie,Winter,female,1,Stark
Maria,Jäger,female,1,Bolton
Ulrike,Pohl,female,3,Lannister
Paulina,Lorenz,female,2,Lannister
Finn,Wagner,male,3,Frey
Xaver,Ingerfurth,male,3,Frey
Lisa,Thiele,female,2,Lannister
Simon,Stark,male,6,Stark
Sina,Huber,female,2,Tyrell
Lisa,Bolton,female,7,Bolton
Timo,Franke,male,1,Lannister
Milena,Jäger,female,1,Tyrell
Simon,Frey,male,4,Frey
Till,Kuhn,male,3,Lannister
Elisabeth,Tyrell,female,8,Bolton
Doreen,Beck,female,3,Lannister
Leonie,Martell,female,9,Martell
Joel,Schmitt,male,1,Targaryen
Alina,Seidel,female,3,Tyrell
Liam,Nebert,male,2,Lannister
Erik,Maier,male,2,Baratheon
Robin,Bolton,male,7,Bolton
Elena,Lang,female,1,Lannister
Erik,Schulte,male,1,Martell
Emil,Neumann,male,1,Martell
Sophie,Haas,female,1,Baratheon
Sofia,Werner,female,3,Martell
Emma,Schmitt,female,3,Stark
Vincent,Krüger,male,1,Martell
Karl,Schubert,male,3,Baratheon
Victoria,Möller,female,1,Stark
Tobias,Greyjoy,male,9,Greyjoy
Jana,Conrad,female,2,Stark
Luis,Huber,male,1,Arryn
Anni,Jung,female,1,Martell
Frieda,Braun,female,2,Lannister
Michael,Martell,male,4,Martell
Maxim,Wolf,male,2,Martell
Annabell,Kaiser,female,3,Greyjoy
Elisa,Tyrell,female,8,Tyrell
Xaver,Sommer,male,1,Targaryen
Sina,Richter,female,3,Baratheon
Lenny,Orlowski,male,2,Stark
Gabriel,Greyjoy,male,6,Greyjoy
Dominic,Lannister,male,10,Lannister
Oskar,Greyjoy,male,7,Greyjoy
Selina,Arryn,female,9,Arryn
Nele,Lang,female,1,Lannister
Damian,Ziegler,male,1,Lannister
Alexander,Baratheon,male,5,Baratheon
Ulrich,Huber,male,2,Martell
Melissa,Ilsner,female,2,Baratheon
Milena,Beck,female,2,Martell
Jayden,Lannister,male,6,Lannister
Jana,Günther,female,2,Tyrell
Bennet,Roth,male,3,Baratheon
Mara,Wolf,female,2,Greyjoy
Nils,Möller,male,2,Lannister
Charlotte,Lannister,female,9,Lannister
Nele,Baratheon,female,10,Baratheon
Lenny,Bauer,male,3,Lannister
Stella,Seidel,female,3,Tyrell
Elena,Frey,female,10,Frey
Paul,Bergmann,male,3,Tyrell
Katharina,Frey,female,9,Frey
Bianca,Kuhn,female,2,Lannister
Maximilian,Greyjoy,male,8,Greyjoy
Anni,Sommer,female,1,Bolton
Jan,Lannister,male,10,Lannister
Johann,Baratheon,male,4,Baratheon
Yvonne,Vogt,female,3,Tyrell
Artur,Heinrich,male,1,Baratheon
Anton,Wolf,male,2,Lannister
Ulrike,Baratheon,female,9,Baratheon
Marlene,Stark,female,10,Stark
Alina,Schulze,female,1,Stark
Colin,Möller,male,2,Tyrell
Noel,Haas,male,2,Lannister
Mila,Graf,female,2,Frey
Jonas,Groß,male,1,Baratheon
Antonia,Walter,female,2,Greyjoy
Fiona,Arryn,female,9,Arryn
Noel,Ingerfurth,male,3,Frey
Olivia,Baratheon,female,6,Baratheon
Luis,Hahn,male,3,Baratheon
Johanna,Voigt,female,1,Stark
Sina,Stark,female,8,Stark
Colin,Martell,male,9,Baratheon
Benedikt,Tyrell,male,8,Tyrell
Sebastian,Seidel,male,2,Targaryen
Leonie,Martell,female,8,Martell
Maria,Neumann,female,3,Lannister
Jolina,Horn,female,1,Martell
Paulina,Christ,female,1,Stark
Julian,Greyjoy,male,8,Greyjoy
Ingo,Schultz,male,3,Lannister
Tobias,Voigt,male,2,Targaryen
Charlotte,Döring,female,1,Stark
Sarah,Klein,female,2,Lannister
Lilly,Baratheon,female,7,Baratheon
John,Richter,male,2,Lannister
Luna,Frey,female,7,Frey
Sam,Engel,male,3,Bolton
Luis,Sauer,male,1,Baratheon
Miriam,Neumann,female,2,Lannister
Lisa,Groß,female,3,Stark
Ingo,Krämer,male,1,Stark
Isabell,Braun,female,1,Frey
Lucy,Dietrich,female,2,Greyjoy
Xenia,Martell,female,5,Martell
Damian,Brandt,male,1,Lannister
Jayden,Lannister,male,8,Lannister
Fabian,Baumann,male,3,Lannister
Lea,Friedrichs,female,2,Lannister
Merle,Teichmann,female,3,Targaryen
Martha,Martell,female,4,Martell
Isabell,Schreiber,female,2,Baratheon
Phil,Meyer,male,3,Frey
Chiara,Greyjoy,female,6,Greyjoy
Ben,Stein,male,1,Martell
Matteo,Arnold,male,2,Martell
Vanessa,Frey,female,7,Frey
Robert,Roth,male,3,Stark
Theo,Targaryen,male,10,Targaryen
Christian,Stein,male,2,Frey
Lina,Frey,female,5,Frey
Samira,Conrad,female,1,Baratheon
Emily,Lannister,female,10,Lannister
Leo,Schwarz,male,2,Martell
Vanessa,Lange,female,2,Tyrell
Jasmin,Lorenz,female,2,Greyjoy
Isabella,Krüger,female,3,Frey
Annika,Becker,female,1,Tyrell
Joshua,Sauer,male,2,Targaryen
Finn,Jäger,male,1,Lannister
Fabienne,Teichmann,female,3,Lannister
Robin,Bolton,male,4,Bolton
Ben,Döring,male,3,Lannister
Lotta,Herrmann,female,3,Tyrell
Julian,Jung,male,2,Baratheon
Max,Tyrell,male,10,Tyrell
Philipp,Lannister,male,10,Lannister
Liam,Thoma,male,1,Frey
Aylin,Tyrell,female,9,Tyrell
Doreen,Greyjoy,female,5,Greyjoy
David,Brandt,male,2,Stark
Timo,Lannister,male,9,Lannister
Max,Huber,male,1,Frey
Jule,Busch,female,2,Stark
Jule,Busch,female,1,Bolton
Linus,Jung,male,3,Lannister
Victoria,Wagner,female,3,Lannister
Mats,Arnold,male,3,Lannister
Lennox,Sommer,male,3,Lannister
Colin,Vogel,male,2,Stark
Thomas,Targaryen,male,9,Targaryen
Amelie,Winkler,female,2,Baratheon
Aaron,Friedrichs,male,2,Tyrell
Bianca,Walter,female,2,Frey
Ann-Julie,Lannister,female,10,Lannister
Ella,Baratheon,female,4,Baratheon
Damian,Friedrichs,male,1,Martell
Anni,Stein,female,1,Stark
Simon,Maier,male,3,Stark
Sina,Tyrell,female,10,Tyrell
Linda,Ziegler,female,1,Tyrell
Theo,König,male,2,Tyrell
Tim,Martell,male,10,Martell
Johannes,Lannister,male,9,Lannister
Michael,Koch,male,3,Lannister
Joel,Arryn,male,8,Arryn
Fiona,Meyer,female,2,Tyrell
Joel,Targaryen,male,10,Targaryen
Lisa,Lannister,female,8,Lannister
Leni,Becker,female,2,Lannister
Zoe,Busch,female,2,Arryn
Sina,Klein,female,3,Greyjoy
Julian,Krause,male,2,Greyjoy
Jule,Busch,female,1,Greyjoy
Simon,Schuster,male,2,Tyrell
Karl,Weiß,male,3,Stark
Levi,Keller,male,1,Greyjoy
Jolina,Schulze,female,1,Lannister
Simon,Hartmann,male,2,Frey
Luis,Ebert,male,2,Martell
Helena,Ziegler,female,3,Greyjoy
Jason,Berger,male,2,Lannister
Jamie,Möller,male,1,Bolton
Florian,Lannister,male,4,Lannister
Leila,Ilsner,female,3,Martell
Emily,Walter,female,3,Martell
Karl,Müller,male,1,Targaryen
Chiara,Christ,female,1,Tyrell
Ulrich,Tyrell,male,9,Tyrell
Chiara,Hartmann,female,2,Martell
Artur,Martell,male,4,Martell
Chiara,Ullrich,female,1,Baratheon
Noah,Heinrich,male,1,Tyrell
Valentina,Albrecht,female,2,Frey
Bastian,Lannister,male,6,Lannister
Jan,Arnold,male,1,Lannister
Jonas,Horn,male,3,Tyrell
Jannik,Ziegler,male,2,Tyrell
Benedikt,Martell,male,9,Stark
Fabienne,Targaryen,female,9,Targaryen
Erik,Schreiber,male,3,Stark
Alexander,Simon,male,2,Tyrell
Alina,Lannister,female,6,Lannister
Sofia,Lange,female,3,Lannister
Thomas,Scholz,male,1,Targaryen
Leni,Döring,female,1,Greyjoy
Finn,Schwarz,male,2,Frey
Nina,Seidel,female,3,Lannister
Jonathan,Martell,male,5,Martell
Lilly,Lannister,female,9,Lannister
Nico,Krause,male,2,Lannister
Thomas,Wagner,male,3,Lannister
Sebastian,Sauer,male,2,Stark
Adrian,Lannister,male,10,Lannister
Johanna,Werner,female,1,Lannister
Leonie,Seidel,female,1,Frey
Moritz,Lannister,male,10,Lannister
Emma,Krause,female,2,Lannister
Lara,Walter,female,1,Tyrell
Gabriel,Braun,male,3,Stark
Wenke,Stark,female,5,Stark
Jamie,Schumacher,male,2,Lannister
Philipp,Greyjoy,male,10,Greyjoy
Sofia,Schulze,female,1,Lannister
Paulina,Bergmann,female,3,Martell
Florian,Lehmann,male,3,Stark
Luis,Böhm,male,2,Baratheon
Emelie,Krause,female,1,Lannister
Zoe,Lannister,female,9,Lannister
Luise,Nebert,female,2,Frey
Liam,Stark,male,4,Stark
Selina,Greyjoy,female,4,Greyjoy
Ingo,Simon,male,3,Lannister
Oskar,Dietrich,male,3,Tyrell
Hannes,Hartmann,male,2,Martell
Adrian,Braun,male,1,Tyrell
Johann,Ullrich,male,3,Martell
Matteo,Christ,male,1,Lannister
Jan,Lannister,male,7,Lannister
Linda,Frey,female,4,Frey
Mia,Schulze,female,3,Lannister
Hannes,Otto,male,2,Bolton
Theo,Krüger,male,3,Martell
Tobias,Neumann,male,2,Frey
Xaver,Wagner,male,1,Tyrell
Magdalena,Sauer,female,3,Lannister
Emma,Schulte,female,3,Stark
Maxim,Stark,male,6,Stark
Justus,Graf,male,1,Lannister
Gunter,Schumacher,male,3,Greyjoy
Jan,Lannister,male,9,Lannister
Paulina,Voigt,female,2,Frey
Fiona,Hoffmann,female,2,Greyjoy
Elisabeth,Haas,female,1,Stark
Johannes,Weber,male,2,Baratheon
Max,Hartmann,male,2,Baratheon
Johanna,Martell,female,9,Arryn
Joel,Baumann,male,1,Frey
Till,Günther,male,2,Stark
Magdalena,Bolton,female,6,Bolton
Ella,Hartmann,female,1,Stark
Romy,Hahn,female,1,Stark
Gunter,Lorenz,male,2,Greyjoy
Sophie,Richter,female,1,Lannister
Lisa,Frey,female,6,Frey
Mira,Ludwig,female,2,Greyjoy
Luca,Berger,male,2,Lannister
Philipp,Targaryen,male,8,Targaryen
Jonas,Friedrichs,male,1,Frey
Stella,Bauer,female,3,Baratheon
Romy,Frey,female,5,Frey
Merle,Greyjoy,female,4,Greyjoy
Lea,Arnold,female,1,Frey
Marlon,Wagner,male,3,Frey
Leonie,Baumann,female,1,Martell
Julia,Schubert,female,3,Lannister
Rafael,Jung,male,2,Bolton
Melissa,Frey,female,9,Frey
Lisa,Zimmermann,female,1,Tyrell
Xenia,Möller,female,2,Bolton
Simon,Fuchs,male,1,Martell
Malte,Herrmann,male,1,Frey
Zoe,Stark,female,8,Stark
Luca,Lang,male,1,Frey
Paula,Martell,female,5,Martell
Theo,Ilsner,male,2,Lannister
Olivia,Wagner,female,3,Frey
Hannah,Müller,female,1,Tyrell
Matteo,Targaryen,male,8,Targaryen
John,Müller,male,3,Frey
Luisa,Greyjoy,female,4,Greyjoy
Tom,Neumann,male,2,Frey
Leonie,Schäfer,female,3,Lannister
Jasmin,Sauer,female,3,Stark
Jolina,Lange,female,2,Bolton
Milan,Schäfer,male,2,Baratheon
Leonie,Martell,female,6,Tyrell
Max,Schumacher,male,2,Martell
Jakob,König,male,3,Lannister
Fiona,Schneider,female,1,Baratheon
Linus,Lange,male,1,Baratheon
Artur,Christ,male,3,Lannister
Lenny,Voigt,male,1,Bolton
Helena,Peters,female,3,Lannister
Julia,Baumann,female,1,Lannister
Ella,Fischer,female,2,Baratheon
Nils,Seidel,male,1,Frey
Isabella,Lannister,female,10,Lannister
Bastian,Fuchs,male,2,Lannister
Adrian,Nebert,male,3,Lannister
Vincent,Krämer,male,2,Greyjoy
Sarah,Schulze,female,2,Baratheon
Leon,Kraus,male,3,Tyrell
Luca,Lorenz,male,2,Targaryen
Jule,Graf,female,2,Tyrell
Carlotta,Albrecht,female,1,Tyrell
Lena,Stein,female,3,Baratheon
Simon,Lehmann,male,2,Martell
Elisabeth,Schneider,female,2,Martell
Linus,Möller,male,2,Bolton
Paula,Beck,female,1,Tyrell
Lisa,Stark,female,9,Stark
Martin,Kaiser,male,1,Stark
Benjamin,Fuchs,male,2,Tyrell
Maila,Thoma,female,2,Tyrell
Jannis,Schmitt,male,2,Baratheon
Samira,Brandt,female,1,Bolton
Isabella,Berger,female,2,Frey
Jannis,Ebert,male,2,Lannister
Jana,Baratheon,female,8,Baratheon
Doreen,Lehmann,female,1,Lannister
Fabian,Targaryen,male,9,Targaryen
Joshua,Schumacher,male,2,Martell
Bennet,Keller,male,1,Baratheon
Thomas,Ingerfurth,male,2,Frey
Chiara,Christ,female,2,Targaryen
Franziska,Franke,female,3,Bolton
Josephine,Frey,female,5,Frey
Nico,Jäger,male,3,Lannister
Julian,Conrad,male,1,Frey
Noel,Schuster,male,1,Greyjoy
Jonathan,Kraus,male,1,Tyrell
Vincent,Günther,male,3,Stark
Maxim,Tyrell,male,9,Tyrell
Robin,Meyer,male,3,Tyrell
Nora,Lange,female,3,Lannister
Laura,Arryn,female,10,Arryn
Romy,Winter,female,1,Lannister
Laura,Lannister,female,10,Lannister
Zoey,Tyrell,female,7,Tyrell
Timo,Baratheon,male,8,Baratheon
Karl,Tyrell,male,10,Tyrell
Bastian,Frey,male,8,Frey
Miriam,Lorenz,female,2,Greyjoy
Melina,Schreiber,female,1,Lannister
Wolfgang,Lannister,male,10,Lannister
Jasmin,Schumacher,female,2,Greyjoy
Emma,Dietrich,female,1,Lannister
Ronja,Huber,female,1,Frey
Melissa,Schwarz,female,1,Frey
Maxim,Müller,male,3,Greyjoy
Melina,Thiele,female,3,Martell
Gunter,Tyrell,male,9,Tyrell
Martin,Voigt,male,2,Targaryen
Sophie,Martell,female,7,Martell
Pia,Kuhn,female,3,Greyjoy
Ann-Julie,Stein,female,3,Tyrell
Malte,Jung,male,2,Greyjoy
Pia,Köhler,female,1,Frey
Felix,Targaryen,male,10,Targaryen
Thomas,Martell,male,10,Martell
Jasmin,Martell,female,7,Martell
Julius,Kaiser,male,3,Frey
Samira,Tyrell,female,10,Tyrell
Julie,Lannister,female,9,Lannister
Luis,Schulte,male,1,Greyjoy
Julia,Schmitz,female,3,Martell
Sam,Lannister,male,10,Lannister
Xaver,Fuchs,male,3,Lannister
Jayden,Frey,male,5,Frey
Till,Günther,male,3,Stark
Thomas,Vogel,male,1,Arryn
Victoria,Schröder,female,2,Martell
Luisa,Lannister,female,4,Arryn
Ronja,Schneider,female,2,Stark
Lian,Krämer,male,1,Frey
Julius,Schmitz,male,2,Stark
Linus,Lorenz,male,2,Martell
Mara,Martell,female,4,Martell
Julia,Krause,female,1,Lannister
Nico,Martell,male,9,Martell
Lilly,Ziegler,female,2,Tyrell
Gabriel,Günther,male,1,Frey
Maria,Targaryen,female,9,Targaryen
Doreen,Sommer,female,3,Lannister
Celina,Böhm,female,1,Frey
Helena,Maier,female,1,Arryn
Christian,Martell,male,6,Martell
Fabienne,Schubert,female,1,Tyrell
Anni,Fuchs,female,1,Martell
Marlene,Schreiber,female,2,Baratheon
Alina,Frey,female,6,Frey
Till,Targaryen,male,8,Targaryen
Stella,König,female,2,Lannister
Ben,Busch,male,1,Tyrell
Marlon,Koch,male,1,Frey
Sina,Martell,female,4,Greyjoy
Bruno,Schulte,male,1,Lannister
Doreen,Tyrell,female,7,Tyrell
Anni,Franke,female,2,Bolton
Michael,Lang,male,1,Frey
Jana,Stark,female,4,Stark
Till,Maier,male,1,Stark
Ida,Baratheon,female,8,Baratheon
Alina,Roth,female,1,Stark
Emil,Zimmermann,male,3,Baratheon
Elisabeth,Pohl,female,2,Stark
Valentina,Winkler,female,2,Lannister
Elina,Lorenz,female,3,Baratheon
Jakob,Kühn,male,2,Martell
Colin,Neumann,male,1,Baratheon
Kilian,Haas,male,2,Lannister
Fabienne,Horn,female,1,Tyrell
Lian,Böhm,male,3,Martell
Martha,Lannister,female,9,Lannister
Nele,Tyrell,female,9,Tyrell
Victoria,Horn,female,3,Martell
Jan,Döring,male,1,Arryn
Jamie,Martell,male,9,Martell
Luise,Simon,female,1,Baratheon
Levi,Weber,male,3,Tyrell
Mina,Fischer,female,3,Stark
Yvonne,Martell,female,5,Martell
Felix,Brandt,male,3,Baratheon
Merle,Targaryen,female,10,Targaryen
Merle,Köhler,female,1,Martell
Nora,Pfeiffer,female,2,Lannister
Jonas,Teichmann,male,1,Tyrell
Sofia,Heinrich,female,3,Martell
Luise,Baratheon,female,8,Baratheon
Dominic,Tyrell,male,7,Targaryen
Nils,Conrad,male,3,Martell
Marie,Braun,female,1,Lannister
Emily,Scholz,female,3,Lannister
Thomas,Jäger,male,2,Lannister
Lea,Vogel,female,1,Greyjoy
Lotta,Greyjoy,female,5,Greyjoy
Xaver,Franke,male,1,Stark
