killerID,killerName,killerSurname,victimID,victimName,victimSurname
3467,Kalle,Stark,1665,Simon,Perrin
3467,Kalle,Stark,2974,Igor,Kania
4785,Eline de,Graaf,1210,Ovidiu,Balan
4343,Oskar,Tomson,2325,Stefano,Caruso
4343,Oskar,Tomson,3187,Pekka,Heikkinen
0268,Lennard,Stark,4412,Hanna,Koppel
1744,Marion,Francois,2124,Vanessa,Barbieri
4656,Anna van der,Veen,3114,Johanna,Aalto
4656,Anna van der,Veen,1514,Anael,Guillaume
4656,Anna van der,Veen,4865,Valentijn van,Loon
2413,Alberto,Sala,0383,Lara,Tyrell
0577,Drahomir,Puska,3614,Elsa,Nordin
4781,Quintin,Visser,3668,Ebba,Greyjoy
4568,Klaas van,Wijk,2739,Wojciech,Mazur
1551,Maiwenn,Sanchez,0509,Bohumil,Risa
2234,Alice,Tyrell,3544,Tova,Wahlgren
3645,Klara,Strand,3493,Olavi,Heikkinen
1593,Lola,Philippe,3589,Selma,Zetterberg
4683,Teun,Schipper,4198,Raido,Mitt
4683,Teun,Schipper,3342,Tuomas,Hamalainen
0718,Valeria,Bolton,1723,Elena,Martell
3489,Ismo,Nurmi,1997,Colin,Stark
0551,Albina,Dudok,1756,Jordan,Lefevre
0926,Igor,Huska,1207,Zoe,Martell
0926,Igor,Huska,4996,Sara,Timmermans
0108,Matteo,Haas,0762,Beata,Svab
0862,Alica,Tyrell,4753,Elise de,Wit
2352,Giuseppe,Sanna,2251,Alice,Milani
2352,Giuseppe,Sanna,1375,Panait,Gherghel
3891,Vendela,Bergman,2859,Iga,Michalak
4628,Mathijs van der,Heijden,4065,Mari-Liis,Vinogradov
2358,Filippo,Marini,2604,Zygmunt,Michalak
3452,Arttu,Korhonen,3078,Tapani,Aalto
3905,Edvin,Thorsell,1357,Mihai,Galatanu
3905,Edvin,Thorsell,4297,Hendrik,Lepp
1831,Elena,Sanchez,2558,Monika,Wieczorek
1394,Norman,Martell,3591,Anton,Hallgren
1394,Norman,Martell,1259,Flavia,Cozma
4132,Rain,Kozlov,0036,Julia,Weber
4467,Raido,Romanov,4938,Laurens,Meijer
4363,Raido,Sergejev,2666,Beata,Sikora
4351,Robert,Mannik,2901,Waldemar,Zajac
4158,Liisa,Martell,1616,Valentin,Pelletier
0891,Lesana,Tyrell,4012,Kristofer,Jurgenson
4977,Thijs,Mulder,4829,Jan van,Dam
4977,Thijs,Mulder,0077,Doreen,Franke
2675,Aneta,Marciniak,3802,August,Ahlgren
2384,Mattia,Giuliani,3780,Elvira,Kjellberg
2384,Mattia,Giuliani,3720,Jesper,Wiberg
0717,Urban,Tomecek,1032,Augustin,Stavarache
3200,Jyri,Frey,1423,Elisaveta,Sassu
3218,Tapani,Stark,0358,Sophie,Richter
3218,Tapani,Stark,0626,Pankrac,Pavko
3218,Tapani,Stark,3676,Emanuel,Ohlin
3218,Tapani,Stark,0486,Martin,Baumann
3218,Tapani,Stark,4439,Milana,Raud
3218,Tapani,Stark,1643,Julie,Greyjoy
3218,Tapani,Stark,3434,Taneli,Miettinen
1471,Elodia,Lannister,3244,Kristiina,Aalto
1471,Elodia,Lannister,1535,Jordan,Dumas
0297,Julius,Schumacher,2002,Arianna,Pellegrin
3373,Elias,Miettinen,2540,Aleksandra,Lannister
4772,Roos van,Loon,0808,Bystrik,Marian
4818,Pieter,Hendriks,4776,Petra,Schipper
2653,Patrycja,Walczak,3324,Simo,Martell
2309,Jessica De,Luca,0806,Bohumir,Krizan
3487,Ella,Uusimaki,0740,Ladislav,Mlynar
3326,Maria,Makinen,2297,Emanuele,Moretti
3828,Anna,Isakson,1907,Diego,Lebrun
4032,Artur,Kuusk,1030,Dafina,Ogararu
3711,Johanna,Greyjoy,4177,Artjom,Bolton
4841,Sara van den,Berg,0045,Helene,Vogt
4841,Sara van den,Berg,3956,Johan,Kronberg
3301,Marja,Jarvinen,2422,Roberta,Amato
1289,Cristea,Bercea,3681,Selma,Bolton
0214,Julius,Becker,1476,Remus,Stark
3230,Johanna,Lahteenmaki,3638,Vera,Liljegren
4528,Christien,Vink,2315,Alessio,Grassi
0195,Maxim,Stein,2915,Maciej,Stark
3607,Erik,Wiberg,0307,Nico,Teichmann
0394,Zoe,Bolton,1453,Marius,Ivanceanu
3539,Stina,Hallgren,4424,Rauno,Belov
1017,Ladislau,Filimon,3991,Elsa,Bergstrand
0138,Rafael,Muller,2195,Alice,Vitali
3183,Antero,Vatanen,0272,Wolfgang,Horn
4636,Sieb,Prins,0065,Jannis,Lannister
0195,Maxim,Stein,2894,Sylwia,Kowalczyk
1851,Yuna,Marty,2829,Dominik,Kania
3447,Jouni,Heikkinen,1584,Antonin,Guyot
3838,Wilma,Tyrell,3314,Ella,Greyjoy
0895,Silvia,Greyjoy,0530,Filip,Vesel
4326,Ott,Baratheon,1036,Emilia,Panturu
4326,Ott,Baratheon,2796,Janusz,Lannister
4326,Ott,Baratheon,3872,Ronja,Liljegren
4326,Ott,Baratheon,1820,Elena,Martell
4326,Ott,Baratheon,2063,Valeria,Arryn
4326,Ott,Baratheon,3093,Leena,Jokinen
4326,Ott,Baratheon,0005,Henry,Bolton
4326,Ott,Baratheon,1676,Lisa,Lejeune
4326,Ott,Baratheon,1232,Gina,Camataru
4867,Wouter van den,Heuvel,2140,Pietro,Marini
4594,Henk de,Leeuw,3656,Arvid,Lannister
1680,Guillaume,Martell,2948,Bozena,Lannister
1680,Guillaume,Martell,0115,Lukas,Neumann
1680,Guillaume,Martell,2572,Leszek,Szczepaniak
1680,Guillaume,Martell,1533,Lena,Targaryen
1680,Guillaume,Martell,0369,Jayden,Becker
1680,Guillaume,Martell,3212,Sofia,Seppala
1680,Guillaume,Martell,2301,Pietro,Bianchi
1680,Guillaume,Martell,4792,Heleen,Groen
2827,Bozena,Arryn,0775,Andrea,Lannister
1248,Ionica,Puturi,0874,Jarolim,Dusik
0597,Zina,Michalech,3277,Tarja,Seppala
3763,Anna,Skog,4715,Willem,Jansen
3074,Tiina,Jarvinen,3862,Anton,Hallgren
2074,Manuel,Lannister,1977,Elise,Stark
2074,Manuel,Lannister,2377,Giulia,Frey
4259,Martin,Ilves,3608,Tova,Martell
0647,Cyprian,Martell,4961,Eva van,Leeuwen
3991,Elsa,Bergstrand,4608,Laurens,Willems
0568,Miloslav,Frey,3884,Elvira,Carlstedt
1999,Yasmine,Martell,0743,Edita,Tyrell
3487,Ella,Uusimaki,0982,Ursula,Kozacik
3487,Ella,Uusimaki,3014,Marjatta,Lannister
2818,Emil,Baran,2108,Erika,Grasso
1836,Antoine,Tyrell,0196,Charlotte,Ludwig
1836,Antoine,Tyrell,3912,Hannes,Greyjoy
0847,Karina,Frey,2508,Agnieszka,Michalak
2405,Jacopo,Rizzo,1781,Yohan,Aubert
4996,Sara,Timmermans,0445,Alexander,Fuchs
1712,Fanny,Riviere,0129,Luis,Meyer
4950,Noortje van den,Brink,4017,Kristofer,Tyrell
4950,Noortje van den,Brink,3288,Liisa,Miettinen
3519,Vera,Wahlgren,4656,Anna van der,Veen
2796,Janusz,Lannister,4112,Lisandra,Vaher
2796,Janusz,Lannister,2819,Radek,Pietrzak
2796,Janusz,Lannister,0117,Lilly,Tyrell
2160,Caterina,Longo,1325,Iris,Bolton
3253,Ilkka,Hayha,1986,Maile,Fernandez
3901,Joel,Carlstedt,2067,Monica,Neri
3680,Tuva,Ohlin,4832,Lars,Schouten
2160,Caterina,Longo,0768,Bohdana,Marek
1861,Adrien,Collet,3649,Kalle,Lundin
4630,Arjan de,Bruijn,2133,Giuseppe,Lombardo
4829,Jan van,Dam,3774,Elvira,Blomberg
0836,Zofia,Stark,1905,Julien,Lamy
0836,Zofia,Stark,0963,Viktor,Kralik
1942,Lea,Hubert,4321,Marten,Ilves
0004,Paul,Konig,1077,Carol,Mantog
4094,Toomas,Antonov,1336,Zaraza,Somesan
4510,Reinout,Martell,4170,Ingrid,Baratheon
3533,Johanna,Wisell,2641,Marcin,Marciniak
4548,Evert,Lannister,2790,Kaja,Sobczak
4548,Evert,Lannister,2884,Lucjan,Adamczyk
4548,Evert,Lannister,0037,Lilly,Maier
1466,Florea,Hanu,2783,Adrian,Kazmierczak
1466,Florea,Hanu,4633,Geert van der,Velden
2457,Vanessa,Bianchi,2650,Olaf,Greyjoy
2457,Vanessa,Bianchi,3673,Joakim,Wigren
0556,Ladislav,Greyjoy,0904,Pravoslav,Baratheon
1344,Aneta,Breban,1656,Antoine,Gay
4638,Kees,Smeets,4351,Robert,Mannik
2834,Martyna,Lis,3049,Marjut,Niinisto
4007,Peeter,Laas,1166,Amedeu,Plesan
2063,Valeria,Arryn,1522,Lucie,Klein
2063,Valeria,Arryn,4973,Sander van,Dongen
2063,Valeria,Arryn,0490,Toni,Krause
2063,Valeria,Arryn,0233,Lara,Albrecht
2063,Valeria,Arryn,0905,Vladislav,Svrbik
2063,Valeria,Arryn,0952,Bohdana,Lannister
4471,Kevin,Jurgenson,3121,Veikko,Vaananen
0679,Oleg,Stark,1737,Lucie,Morin
4065,Mari-Liis,Vinogradov,3744,Anna,Wigren
1748,Loevan,Greyjoy,1089,Gheorghita,Lannister
1748,Loevan,Greyjoy,3546,Carl,Strand
1211,Nora,Frey,1868,Thibault,Collet
1211,Nora,Frey,3218,Tapani,Stark
4598,Sara,Verbeek,1410,Fiodor,Burileanu
4598,Sara,Verbeek,0665,Ema,Martell
2444,Paolo,Tyrell,2817,Aneta,Lannister
2152,Elisa,Lannister,2320,Marco,Costa
1721,Cedric,Dumont,1790,Yasmine,Benoit
4409,Sten,Makarov,4721,Willeke van,Wijk
4024,Arina,Stark,4362,Milana,Jakobson
4024,Arina,Stark,1051,Eliana,Butnariu
4024,Arina,Stark,4418,Henri,Smirnov
4024,Arina,Stark,0409,Lotta,Winkler
2692,Aneta,Dudek,1506,Lina,Targaryen
3238,Maria,Tyrell,4968,Victor,Frey
3021,Eero,Korhonen,2598,Malgorzata,Pawlak
0301,Michael,Martell,2034,Simone,Monti
0301,Michael,Martell,0932,Izabela,Richtar
0301,Michael,Martell,3558,Vera,Lundin
0301,Michael,Martell,3697,Fredrik,Frey
4525,Imke,Hofman,3518,Tova,Lannister
2699,Cezary,Lannister,3368,Vaino,Virtanen
0445,Alexander,Fuchs,4067,Maksim,Kuzmin
1355,Aurelia,Stark,4209,Kristofer,Raudsepp
1355,Aurelia,Stark,3829,Vera,Lundin
1355,Aurelia,Stark,3245,Ossi,Baratheon
1355,Aurelia,Stark,0841,Julia,Veternik
1355,Aurelia,Stark,3380,Kai,Jokinen
1355,Aurelia,Stark,3309,Outi,Stark
1355,Aurelia,Stark,0936,Brigita,Baratheon
1355,Aurelia,Stark,2026,Jessica,Tyrell
1355,Aurelia,Stark,1651,Zoe,Payet
1355,Aurelia,Stark,3391,Tapio,Laine
1355,Aurelia,Stark,0499,Timo,Kraus
1355,Aurelia,Stark,2644,Wojciech,Koziol
0834,Bohdana,Cibula,2031,Erika,Baratheon
3111,Oskari,Frey,1675,Louna,Roy
3111,Oskari,Frey,0048,Hannah,Herrmann
1427,Leana,Ornea,2967,Wladyslaw,Lis
0453,Zoe,Thiele,1484,Stefania,Jebeleanu
4617,Imke,Greyjoy,1878,Jade,Nicolas
4617,Imke,Greyjoy,0436,Nora,Werner
4617,Imke,Greyjoy,3430,Leena,Nieminen
3203,Jyri,Lannister,4011,Grete,Uibo
2681,Iwo,Adamczyk,3457,Johannes,Kosunen
3999,Arvid,Bergman,0321,Leila,Schreiber
1943,Kevin,Tyrell,2338,Michela,Lannister
3907,Selma,Lannister,0678,Gabriel,Frey
4796,Thea,Targaryen,4884,Peter,Bos
4796,Thea,Targaryen,4054,Maarja,Nomm
4796,Thea,Targaryen,2668,Ignacy,Baran
4796,Thea,Targaryen,1411,Damian,Parvulescu
4796,Thea,Targaryen,3710,Carl,Lundin
4796,Thea,Targaryen,1859,Cedric,Thomas
4796,Thea,Targaryen,3918,Vera,Blomberg
4796,Thea,Targaryen,4909,Huib,Lannister
4796,Thea,Targaryen,2846,Leon,Duda
4796,Thea,Targaryen,3647,Klara,Hallgren
4796,Thea,Targaryen,0895,Silvia,Greyjoy
4796,Thea,Targaryen,4309,Anna,Tyrell
4796,Thea,Targaryen,2630,Zywislaw,Pawlak
4796,Thea,Targaryen,3173,Simo,Uusimaki
4796,Thea,Targaryen,4024,Arina,Stark
4796,Thea,Targaryen,1287,Beatrice,Martell
4796,Thea,Targaryen,3648,Elvira,Blomberg
4796,Thea,Targaryen,3013,Urho,Siniranta
4796,Thea,Targaryen,4635,Niek,Post
4796,Thea,Targaryen,1750,Mathieu,Louis
3122,Kalle,Lannister,2375,Manuel,Costantino
4307,Lisandra,Jakovlev,4878,Victor de,Jong
4008,Nikita,Sepp,4951,Lisa,Hofman
1789,Mateo,Blanc,0644,Zlatko,Andrasik
2643,Izydor,Sobczak,3394,Timo,Mottola
3303,Juha,Toivonen,0277,Yasha,Schmidt
3303,Juha,Toivonen,0654,Dezider,Arryn
3303,Juha,Toivonen,1291,Ariana,Seciu
0359,Marie,Schwarz,1338,Tudor,Calota
1893,Lauriane,Lemoine,0163,Mats,Sauer
4562,Jan,Martell,3074,Tiina,Jarvinen
4170,Ingrid,Baratheon,3730,Frida,Arryn
2806,Weronika,Zajac,0471,Alexander,Greyjoy
0498,Benedikt,Pohl,1851,Yuna,Marty
0758,Imrich,Magal,2992,Eliza,Krawczyk
0437,Lisa,Bolton,4625,Johanneke,Sanders
1975,Maryam,Morel,4907,Doortje,Jacobs
2051,Giorgio,Benedetti,1072,Denisa,Morar
4728,Dirk van,Veen,0803,Alica,Baratheon
1935,Angelina,Meunier,0427,Tobias,Berger
0096,Anton,Schneider,2918,Magda,Szewczyk
1983,Adrian,Laurent,0300,Luise,Stark
4948,Lars de,Baratheon,0876,Urban,Riha
4540,Thomas,Evers,4286,Mari,Peterson
4971,Thea van den,Broek,1662,Leon,Fabre
2678,Maksymilian,Kaczmarek,4271,Maria,Greyjoy
0546,Prokop,Baca,4145,Raido,Ilves
4002,Artur,Nikolaev,1288,Tania,Naghi
4714,Peter,Willems,0395,Ben,Friedrichs
4237,Darja,Greyjoy,4561,Heleen de,Stark
4237,Darja,Greyjoy,0402,Tom,Herrmann
4669,Sjors de,Baratheon,2953,Eliza,Arryn
4669,Sjors de,Baratheon,2349,Federica,Ferrari
4669,Sjors de,Baratheon,3786,Tilda,Skog
4669,Sjors de,Baratheon,3387,Kalle,Makela
4669,Sjors de,Baratheon,2045,Mirko,Lannister
4669,Sjors de,Baratheon,4216,Nikita,Zaitsev
4669,Sjors de,Baratheon,2052,Leonardo,Pellegrin
4669,Sjors de,Baratheon,4810,Mirthe van den,Heuvel
4669,Sjors de,Baratheon,4205,Daniil,Makarov
4669,Sjors de,Baratheon,4059,Mari,Teder
4669,Sjors de,Baratheon,4639,Leentje van,Beek
4669,Sjors de,Baratheon,1797,Dylan,Simon
4669,Sjors de,Baratheon,3185,Kalle,Seppala
3283,Juhani,Jarvinen,2809,Teresa,Mazurek
3029,Pekka,Yrjola,1608,Marie,Menard
3445,Marja,Jokinen,0723,Estera,Miklos
3445,Marja,Jokinen,0686,Daniela,Hudacek
2566,Jakub,Sobczak,4607,Geert van den,Berg
4578,Heleen,Martell,1481,Pamfil,Stark
2400,Noemi,Giordano,0011,Anna,Stark
2675,Aneta,Marciniak,0172,Magdalena,Lannister
4865,Valentijn van,Loon,3514,Edvin,Arryn
0042,Lena,Frey,4742,Rik van,Lannister
3619,Elsa,Hallgren,4509,Sanne,Jansen
0303,Elina,Heinrich,1168,Theodor,Calinescu
4812,Sanne,Bos,0434,Bennet,Nebert
4812,Sanne,Bos,0234,Zoe,Klein
4769,Thea,Martell,3465,Aino,Heikkinen
4769,Thea,Martell,3743,Emanuel,Ohlin
4769,Thea,Martell,4409,Sten,Makarov
0619,Sona,Mensik,1415,Ionelia,Greceanu
1282,Nora,Geaorgescu,0024,Fabian,Werner
4290,Henri,Peterson,2780,Pafnucy,Frey
4290,Henri,Peterson,0328,Noel,Koch
2157,Nicole,Caruso,0286,Ronja,Seidel
3559,Selma,Martell,3492,Mika,Vaananen
3559,Selma,Martell,2437,Irene,Palumbo
3559,Selma,Martell,0081,Hannah,Walter
3559,Selma,Martell,2704,Alina,Duda
3559,Selma,Martell,4257,Emma,Vaher
3559,Selma,Martell,2711,Celina,Sobczak
3559,Selma,Martell,3066,Ilkka,Siren
3559,Selma,Martell,0141,Emma,Frey
3559,Selma,Martell,4469,Oliver,Tyrell
0245,Lena,Franke,1929,Clara,Simon
0245,Lena,Franke,0498,Benedikt,Pohl
4429,Sandra,Kalda,1777,Alexandre,Dumas
1473,Teodosia,Martell,2673,Anna,Tyrell
1473,Teodosia,Martell,2277,Marta,Mazza
1473,Teodosia,Martell,3549,Gustav,Kjellberg
1473,Teodosia,Martell,3809,Jesper,Lannister
0919,Cyprian,Mihalik,4405,Kristiina,Pold
0746,Bronislava,Martell,0122,Fiona,Gunther
0746,Bronislava,Martell,3295,Taneli,Toivonen
0260,Christian,Lannister,1079,Marta,Panturu
0260,Christian,Lannister,1340,Lili,Maican
0260,Christian,Lannister,4725,Lars,Frey
0260,Christian,Lannister,3206,Tuomas,Lannister
4784,Twan de,Vos,3012,Akseli,Mottola
2842,Kaja,Sikora,0500,Blahoslav,Masny
1552,Julien,Vasseur,2795,Katarzyna,Szulc
0649,Milada,Kropilak,3971,Astrid,Liljegren
0649,Milada,Kropilak,0648,Jela,Rohac
1196,Vasilica,Bodiul,1679,Leonie,Fleury
0528,Gaspar,Lannister,0388,Maria,Vogt
4825,Paulien,Targaryen,3427,Jyri,Uusimaki
4825,Paulien,Targaryen,0728,Alena,Surka
4825,Paulien,Targaryen,4326,Ott,Baratheon
4825,Paulien,Targaryen,0902,Beata,Richtar
4825,Paulien,Targaryen,3741,Anna,Ekman
4825,Paulien,Targaryen,3806,Victoria,Nordin
4825,Paulien,Targaryen,1588,Hugo,Philippe
4825,Paulien,Targaryen,2429,Andrea,Giannini
4825,Paulien,Targaryen,0727,Oskar,Pelikan
4825,Paulien,Targaryen,4706,Laura,Koning
3410,Taneli,Tyrell,4086,Romet,Laur
3410,Taneli,Tyrell,1041,Catalin,Padurean
1817,Lilian,Millet,3425,Tiina,Koskinen
4912,Reinout van,Greyjoy,1795,Salome,Barthelemy
4912,Reinout van,Greyjoy,2352,Giuseppe,Sanna
2348,Giada,Baratheon,4916,Lotte,Martell
2348,Giada,Baratheon,3108,Maria,Targaryen
2348,Giada,Baratheon,2980,Iwo,Kubiak
2348,Giada,Baratheon,3811,Casper,Greyjoy
2348,Giada,Baratheon,4151,Mari-Liis,Baratheon
2348,Giada,Baratheon,1219,Corvin,Greyjoy
2348,Giada,Baratheon,3868,Edvin,Wisell
2348,Giada,Baratheon,3160,Anna,Jokinen
2348,Giada,Baratheon,4700,Eefke,Verbeek
2651,Jakub,Kubiak,3463,Kaarina,Targaryen
3120,Lasse,Toivonen,1387,Doriana,Magurean
1912,Gaspard,Riviere,1902,Gaspard,Breton
1912,Gaspard,Riviere,3313,Yrjo,Kivela
2983,Witold,Michalak,2075,Federica,Fontana
4138,Ott,Sokolov,1024,Ozana,Basescu
1840,Noe,Dubois,2230,Giovanni,Carbone
1167,Severin,Targaryen,4364,Mari,Kalda
1167,Severin,Targaryen,3304,Hannele,Hayha
1167,Severin,Targaryen,2061,Dario,Martell
1167,Severin,Targaryen,1482,Alida,Niculescu
1167,Severin,Targaryen,2263,Edoardo,Rossi
1167,Severin,Targaryen,0126,Emma,Becker
1167,Severin,Targaryen,4518,Jaap van den,Heuvel
1167,Severin,Targaryen,1172,Victor,Afrom
1167,Severin,Targaryen,3170,Veikko,Makela
